0,-0.001953155,-0.01907378
1,-0.001953155,-0.01907378
2,-0.003418021,-0.01760891
3,-0.00390631,-0.01760891
4,-0.002441443,-0.01907378
5,-0.002929732,-0.01907378
6,-0.001953155,-0.01907378
7,-0.001953155,-0.01907378
8,-0.002929732,-0.01907378
9,-0.002929732,-0.01956207
10,-0.001953155,-0.01956207
11,-0.001953155,-0.01956207
12,-0.001953155,-0.01907378
13,-0.001953155,-0.01956207
14,-0.0004882887,-0.01907378
15,-0.00390631,-0.01907378
16,-0.003418021,-0.01907378
17,-0.002441443,-0.01907378
18,-0.002441443,-0.01858549
19,-0.001953155,-0.01907378
20,-0.001953155,-0.01907378
21,-0.002441443,-0.01907378
22,-0.002441443,-0.01907378
23,-0.0004882887,-0.01907378
24,-0.001953155,-0.01907378
25,-0.001953155,-0.01712062
26,-0.002441443,-0.01907378
27,-0.001953155,-0.01956207
28,-0.002929732,-0.01858549
29,-0.0004882887,-0.01907378
30,-0.003418021,-0.01907378
31,-0.001953155,-0.01907378
32,-0.001953155,-0.01907378
33,-0.002929732,-0.01858549
34,-0.001953155,-0.01907378
35,-0.001953155,-0.01907378
36,-0.001953155,-0.01907378
37,-0.002441443,-0.01907378
38,-0.001953155,-0.02102693
39,-0.002441443,-0.01907378
40,-0.001953155,-0.01907378
41,-0.001953155,-0.01907378
42,-0.001953155,-0.01907378
43,-0.002929732,-0.01956207
44,-0.002441443,-0.01907378
45,-0.003418021,-0.01858549
46,-0.001953155,-0.01956207
47,-0.003418021,-0.01907378
48,-0.001953155,-0.01858549
49,-0.001953155,-0.01907378
50,-0.001953155,-0.01907378
51,-0.002441443,-0.01907378
52,-0.001953155,-0.01907378
53,-0.001953155,-0.01907378
54,-0.0009765774,-0.01858549
55,-0.001953155,-0.01907378
56,-0.001953155,-0.01907378
57,-0.001953155,-0.01907378
58,-0.001953155,-0.01907378
59,-0.002929732,-0.01907378
60,-0.002441443,-0.01858549
61,-0.001953155,-0.01907378
62,-0.002441443,-0.01907378
63,-0.002929732,-0.01858549
64,-0.001953155,-0.01907378
65,-0.002441443,-0.01907378
66,-0.002929732,-0.01712062
67,-0.002929732,-0.01907378
68,-0.001953155,-0.01907378
69,-0.002929732,-0.01907378
70,-0.001953155,-0.01907378
71,-0.001953155,-0.01907378
72,-0.001953155,-0.01907378
73,-0.001953155,-0.01907378
74,-0.003418021,-0.01956207
75,-0.001953155,-0.01907378
76,-0.004394598,-0.01907378
77,-0.001953155,-0.01858549
78,-0.001953155,-0.01907378
79,-0.0004882887,-0.01858549
80,-0.001953155,-0.01956207
81,-0.0009765774,-0.01907378
82,-0.001953155,-0.01907378
83,-0.001953155,-0.01956207
84,-0.002929732,0.1567712
85,-0.002929732,0.5391928
86,-0.004394598,0.7360036
87,-0.002441443,0.9084307
88,-0.001953155,0.9777676
89,-0.0004882887,0.9777676
90,-0.009765774,0.9777676
91,-0.1475242,0.9777676
92,-0.2950179,0.9777676
93,-0.4073549,0.9758144
94,-0.5309224,0.9782558
95,-0.6105134,0.9777676
96,-0.7106432,0.9777676
97,-0.7501945,0.9777676
98,-0.7570306,0.9777676
99,-0.7584954,0.9792325
100,-0.7589837,0.9777676
101,-0.7599604,0.9777676
102,-0.759472,0.9777676
103,-0.759472,0.9777676
104,-0.7589837,0.9777676
105,-0.7589837,0.9777676
106,-0.7570306,0.9777676
107,-0.7252918,0.9777676
108,-0.5943999,0.9777676
109,-0.5211566,0.9782558
110,-0.3922179,0.9787442
111,-0.2710918,0.9777676
112,-0.1382162,0.9777676
113,-0.01760891,0.9777676
114,-0.008789197,0.9777676
115,-0.008300907,0.9772793
116,-0.008300907,0.9059892
117,-0.008300907,0.8053712
118,-0.008300907,0.7233081
119,-0.007812619,0.6549478
120,-0.001953155,0.5792325
121,-0.00390631,0.4849622
122,-0.001953155,0.3873045
123,-0.0009765774,0.3242847
124,-0.003418021,0.2661784
125,-0.002441443,0.2427405
126,-0.002441443,0.2334325
127,-0.002441443,0.2285496
128,-0.001953155,0.2270848
129,-0.001953155,0.220737
130,-0.003418021,0.2124361
131,-0.004394598,0.2124361
132,-0.01858549,0.2187839
133,-0.09964141,0.2334325
134,-0.1015946,0.2378576
135,-0.09915313,0.2495766
136,-0.09866484,0.2622721
137,-0.09378195,0.2681315
138,-0.008300907,0.2686198
139,-0.005371176,0.2681315
140,-0.005371176,0.2666667
141,-0.005859465,0.2627604
142,-0.005371176,0.2588541
143,-0.006836042,0.2578775
144,-0.005859465,0.2481117
145,-0.005371176,0.2202487
146,-0.005859465,0.202182
147,-0.005859465,0.1640955
148,-0.00390631,0.1123369
149,-0.006347753,0.06250095
150,-0.005859465,0.02050812
151,-0.006347753,-0.004882887
152,-0.006347753,-0.01614404
153,-0.005859465,-0.01760891
154,-0.00390631,-0.01858549
155,-0.001953155,-0.01858549
156,-0.002929732,-0.02053864
157,-0.00390631,-0.01907378
158,-0.001953155,-0.01858549
159,0.0,-0.01907378
160,-0.002441443,-0.01956207
161,-0.002441443,-0.01858549
162,-0.002441443,-0.01907378
163,-0.001953155,-0.01907378
164,-0.001953155,-0.01760891
165,-0.002441443,-0.01907378
166,-0.001953155,-0.01907378
167,-0.0009765774,-0.01858549
168,-0.004882887,-0.01907378
169,-0.002441443,-0.01907378
170,-0.001953155,-0.01907378
171,-0.001953155,-0.01907378
172,-0.001953155,-0.01907378
173,-0.001953155,-0.01858549
174,-0.002929732,-0.01858549
175,-0.002929732,-0.01956207
176,-0.003418021,-0.01956207
177,-0.003418021,-0.01956207
178,0.0,-0.01907378
179,-0.001953155,-0.01907378
180,-0.001953155,-0.01907378
181,-0.001953155,-0.01907378
182,-0.001953155,-0.01956207
183,-0.001953155,-0.01907378
184,-0.001953155,-0.01907378
185,-0.0004882887,-0.01907378
186,0.0,-0.01760891
187,-0.001953155,-0.01956207
188,-0.001953155,-0.01907378
189,-0.001953155,-0.01614404
190,-0.002441443,-0.01907378
