0,-0.004882887,-0.02151522
1,-0.004394598,-0.02102693
2,-0.006836042,-0.02102693
3,-0.004882887,-0.02102693
4,-0.004394598,-0.02102693
5,-0.004882887,-0.02151522
6,-0.004394598,-0.02151522
7,-0.004394598,-0.02102693
8,-0.004882887,-0.02102693
9,-0.004394598,-0.02151522
10,-0.004882887,-0.02151522
11,-0.004882887,-0.02151522
12,-0.004394598,-0.02151522
13,-0.004882887,-0.01956207
14,-0.004394598,-0.02151522
15,-0.004882887,-0.02102693
16,-0.004394598,-0.02102693
17,-0.003418021,-0.01907378
18,-0.004394598,-0.02102693
19,-0.004394598,-0.02151522
20,-0.004394598,-0.02151522
21,-0.004394598,-0.02151522
22,-0.005371176,-0.02346838
23,-0.004394598,-0.02151522
24,-0.004394598,-0.02102693
25,-0.004394598,-0.02151522
26,-0.004882887,-0.02151522
27,-0.004394598,-0.02151522
28,-0.004882887,-0.02151522
29,-0.004882887,-0.02151522
30,-0.004394598,-0.02151522
31,-0.003418021,-0.02200351
32,-0.004394598,-0.02151522
33,-0.005371176,-0.02200351
34,-0.004394598,-0.02151522
35,-0.004394598,-0.02151522
36,-0.004394598,-0.02102693
37,-0.004394598,-0.02102693
38,-0.004394598,-0.02102693
39,-0.003418021,-0.0224918
40,-0.004394598,-0.02102693
41,-0.006347753,-0.02200351
42,-0.005371176,-0.02151522
43,-0.004394598,-0.02151522
44,-0.004882887,-0.02151522
45,-0.004394598,-0.02102693
46,-0.005371176,-0.02102693
47,-0.004882887,-0.02151522
48,-0.004394598,-0.02151522
49,-0.004394598,-0.02151522
50,-0.004394598,-0.02151522
51,-0.005371176,-0.02151522
52,-0.004394598,-0.02151522
53,-0.004394598,-0.02151522
54,-0.005859465,-0.02102693
55,-0.004882887,-0.02102693
56,-0.004882887,-0.02151522
57,-0.004882887,-0.02151522
58,-0.005371176,-0.02102693
59,-0.00390631,-0.02151522
60,-0.004394598,-0.02102693
61,-0.004394598,-0.02151522
62,-0.004394598,-0.02102693
63,-0.004882887,-0.02151522
64,-0.006836042,-0.01956207
65,-0.004882887,-0.02102693
66,-0.004394598,-0.02151522
67,-0.005371176,-0.02102693
68,-0.004882887,-0.02151522
69,-0.004394598,-0.02102693
70,-0.004394598,-0.02151522
71,-0.004394598,-0.02151522
72,-0.004394598,-0.01907378
73,-0.005371176,-0.02151522
74,-0.004394598,-0.02151522
75,-0.01074235,-0.02151522
76,-0.004882887,-0.02151522
77,-0.005859465,-0.02151522
78,-0.002929732,-0.02151522
79,-0.004394598,-0.02102693
80,-0.005371176,-0.02151522
81,-0.005371176,-0.02102693
82,-0.004394598,-0.02151522
83,-0.004394598,-0.02151522
84,-0.004394598,-0.02200351
85,-0.004394598,-0.02151522
86,-0.007812619,-0.02151522
87,-0.004882887,-0.01956207
88,-0.004882887,-0.02102693
89,-0.004394598,-0.02102693
90,-0.004394598,-0.02151522
91,-0.005371176,-0.02151522
92,-0.004882887,-0.02151522
93,-0.005859465,-0.02151522
94,-0.004394598,-0.02151522
95,-0.004394598,-0.02151522
96,-0.004394598,-0.02102693
97,-0.002929732,-0.02151522
98,-0.004882887,-0.02151522
99,-0.005859465,-0.02102693
100,-0.004394598,-0.02151522
101,-0.005371176,-0.02005035
102,-0.004394598,-0.02200351
103,-0.004394598,-0.01907378
104,-0.004394598,-0.02200351
105,-0.005371176,-0.02151522
106,-0.003418021,-0.01956207
107,-0.004394598,-0.02102693
108,-0.004394598,-0.02102693
109,-0.004882887,-0.01907378
110,-0.003418021,-0.02102693
111,-0.005371176,-0.02151522
112,-0.004394598,-0.02151522
113,-0.005371176,-0.02102693
114,-0.004882887,-0.02102693
115,-0.004882887,-0.02151522
116,-0.004394598,-0.02102693
117,-0.005859465,-0.02200351
118,-0.004394598,-0.02102693
119,-0.004394598,-0.02151522
120,-0.004882887,-0.02151522
121,-0.004394598,-0.02151522
122,-0.004394598,-0.02102693
123,-0.005371176,-0.02151522
124,-0.004394598,-0.02102693
125,-0.004882887,-0.02395666
126,-0.004394598,-0.02151522
127,-0.004882887,-0.02102693
128,-0.005371176,-0.02151522
129,-0.005371176,-0.02151522
130,-0.004882887,-0.02151522
131,-0.004394598,-0.02151522
132,-0.002929732,-0.02151522
133,-0.003418021,-0.02200351
134,-0.004394598,-0.02151522
135,-0.005371176,-0.02102693
136,-0.005371176,-0.02200351
137,-0.004882887,-0.02151522
138,-0.004882887,-0.02151522
139,-0.005371176,-0.02151522
140,-0.002929732,-0.02151522
141,-0.004882887,-0.02151522
142,-0.004882887,-0.02151522
143,-0.004394598,-0.02151522
144,-0.004882887,-0.02005035
145,-0.004394598,-0.02151522
146,-0.004882887,-0.02151522
147,-0.004882887,-0.02151522
148,-0.004882887,-0.02151522
149,-0.005371176,-0.02102693
150,-0.006836042,-0.02151522
151,-0.004394598,-0.02151522
152,-0.005371176,-0.02151522
153,-0.004394598,-0.02102693
154,-0.004394598,-0.01956207
155,-0.005371176,-0.02151522
